Income,Rent,Groceries,Transport,Eating_Out,Entertainment,Utilities
205.31,61.59,27.08,13.72,10.19,6.1,11.4
489.94,97.99,60.1,38.08,23.42,11.37,22.67
882.41,264.72,92.58,44.72,22.93,42.75,48.43
323.59,48.54,44.67,24.57,9.3,11.6,18.5
424.32,84.86,62.12,30.23,19.94,19.91,30.94
394.47,78.89,46.4,23.73,18.37,11.38,26.18
360.52,72.1,40.32,25.58,8.68,7.56,25.8
150.6,45.18,22.24,10.7,3.58,3.83,8.5
873.81,131.07,93.45,59.49,24.5,38.73,42.91
455.89,68.38,56.52,35.25,19.75,12.62,19.06
493.74,98.75,66.51,37.99,21.71,19.08,36.88
188.84,37.77,19.3,10.74,6.22,6.03,10.59
249.32,74.8,35.03,14.23,10.1,10.29,12.72
312.69,62.54,41.74,19.94,7.91,8.45,18.9
105.51,31.65,14.49,7.42,2.45,3.12,6.87
93.29,27.99,10.31,6.78,4.35,2.54,5.45
222.63,44.53,25.27,17.74,9.14,6.19,10.58
546.82,109.36,81.89,31.64,22.22,18.02,39.08
213.49,64.05,25.19,14.12,4.91,5.29,9.07
159.34,31.87,16.13,8.96,6.92,3.31,8.13
187.61,56.28,22.08,14.18,5.69,9.1,11.32
250.09,50.02,29.77,15.31,11.73,5.78,10.77
271.24,81.37,39.12,21.35,8.84,7.61,14.77
2035.55,305.33,231.85,145.82,52.0,84.96259999999958,147.2611999999998
836.98,167.4,116.9,60.53,24.76,32.86,39.41
817.23,122.58,86.2,42.47,17.32,35.92,61.33
916.87,183.37,115.1,61.88,40.71,29.14,47.84
161.91,48.57,19.49,8.31,5.92,5.72,10.79
135.4,27.08,15.75,7.08,5.33,3.8,8.18
148.5,29.7,20.61,11.66,3.38,3.14,11.7
1047.03,209.41,136.22,54.42,36.14,27.38,59.19
232.37,46.47,34.28,18.14,9.24,10.92,11.39
132.29,26.46,15.62,7.62,4.71,6.42,6.94
255.01,76.5,27.06,12.9,5.53,10.0,18.09
297.44,44.62,33.27,23.54,9.96,14.1,20.27
446.23,89.25,59.87,28.52,12.64,10.54,28.78
440.04,88.01,58.45,26.2,13.75,18.82,32.25
185.59,55.68,24.41,11.51,5.31,8.12,12.8
623.05,124.61,84.7,48.47,17.79,27.61,26.46
215.89,43.18,22.73,12.43,9.3,9.88,10.4
317.69,63.54,36.35,24.74,8.76,9.07,19.37
623.61,187.08,80.28,32.71,31.17,17.17,31.55
215.43,43.09,26.24,11.38,10.46,8.93,14.57
228.29,45.66,28.62,14.8,7.45,7.37,12.34
577.92,115.58,63.94,34.7,12.05,28.61,35.76
181.26,54.38,23.65,9.17,5.96,8.97,13.91
264.61,79.38,30.9,17.54,8.1,9.46,11.98
561.55,112.31,78.6,32.71,14.19,27.37,29.92
1861.95,372.39,240.86,122.87,76.5,84.96259999999958,131.39
584.31,116.86,87.57,39.56,15.6,12.49,24.69
525.43,105.09,68.09,29.49,15.81,20.38,30.8
550.46,82.57,56.51,41.04,20.6,15.45,30.61
152.56,45.77,16.92,9.86,5.58,4.36,11.05
394.88,118.46,44.46,28.37,12.95,10.68,18.17
351.53,105.46,35.6,23.86,15.18,7.29,28.02
465.62,139.69,67.95,31.07,14.0,16.89,35.51
395.17,59.28,51.9,29.3,18.39,15.27,21.03
487.78,146.33,68.58,29.17,16.49,12.69,27.04
280.6,42.09,36.29,19.89,6.69,12.18,13.2
377.28,113.18,53.9,21.17,10.45,16.8,25.21
134.81,26.96,17.71,9.47,3.6,4.89,8.91
278.71,83.61,29.02,17.01,13.27,7.15,15.03
1095.29,328.59,111.13,55.28,38.66,44.33,85.63
464.59,139.38,56.76,35.52,19.08,12.28,32.73
354.02,70.8,46.78,18.67,16.5,8.83,26.36
1640.9,328.18,233.57,106.54,61.07,65.85,86.49
121.2,36.36,17.54,8.77,2.59,2.76,5.24
148.2,22.23,20.9,7.82,3.24,6.4,9.69
1416.97,283.39,149.2,90.66,35.26,41.93,71.77
373.48,56.02,51.46,20.29,11.4,13.03,21.89
296.5,88.95,34.83,22.93,7.83,13.57,21.74
137.93,41.38,19.71,8.96,3.07,5.25,9.59
515.05,77.26,72.76,32.91,16.42,11.47,32.13
556.5,111.3,73.76,37.77,25.98,11.18,42.1
149.98,22.5,21.86,9.51,6.31,6.06,7.98
321.78,96.54,40.9,25.35,11.85,9.99,25.66
275.25,82.58,30.85,19.73,11.98,7.17,11.72
441.81,66.27,58.61,33.32,13.18,15.66,21.18
147.04,29.41,16.11,7.85,7.02,2.98,9.34
980.11,147.02,135.35,74.89,34.69,36.78,56.76
749.02,224.71,107.84,48.5,26.63,16.22,52.91
269.23,80.77,35.88,18.66,8.23,8.84,16.84
302.77,60.55,37.7,20.73,11.18,14.81,14.98
322.78,48.42,47.64,22.24,15.49,8.97,19.18
193.15,28.97,26.94,13.66,4.5,9.27,11.44
252.49,75.75,31.06,14.19,8.3,10.2,10.24
290.0,87.0,36.97,18.98,11.11,10.87,19.64
1308.19,261.64,177.74,74.45,38.81,47.69,97.75
767.7,115.15,93.67,40.82,32.57,18.22,57.22
760.39,114.06,91.37,54.16,18.19,23.26,59.87
483.98,145.19,69.39,31.94,19.66,10.41,30.27
147.27,29.45,17.39,7.63,4.84,3.44,6.07
348.25,69.65,52.11,24.92,7.07,10.44,20.8
782.5,156.5,91.55,44.11,38.87,35.64,59.74
131.56,26.31,18.09,8.67,3.97,4.75,6.17
599.05,179.72,75.15,33.29,20.64,15.98,42.73
2308.13,461.63,237.59,154.8612999999998,51.34,62.86,99.72
841.81,168.36,117.81,44.58,32.13,26.23,61.46
1115.8,334.74,158.01,74.93,23.26,32.12,74.34
428.71,64.31,58.86,33.38,14.96,16.59,33.75
780.9,234.27,114.06,56.34,23.32,29.21,51.33
202.72,40.54,20.9,14.71,5.2,7.6,8.95
680.48,136.1,78.57,50.4,19.38,29.92,52.58
607.66,182.3,90.73,48.35,26.94,28.73,32.74
453.97,90.79,56.85,22.73,22.68,16.7,24.45
1031.65,154.75,117.04,68.5,26.73,23.68,69.31
233.94,35.09,27.66,18.03,10.58,10.57,16.89
309.96,61.99,45.6,23.27,12.55,13.64,16.34
388.57,77.71,52.89,20.49,12.01,9.0,28.28
157.97,31.59,16.75,9.34,5.28,5.76,10.98
431.66,129.5,48.65,23.62,21.15,14.55,25.45
91.01,18.2,9.59,6.9,2.9,4.04,6.91
831.86,166.37,119.05,56.29,35.13,31.25,52.45
373.69,74.74,44.2,27.89,16.99,18.45,27.22
237.32,71.19,35.33,16.62,8.99,9.97,14.01
184.68,36.94,27.53,11.86,7.02,6.71,11.7
298.4,89.52,39.7,23.57,10.5,6.65,18.75
624.35,124.87,83.97,46.84,30.16,16.75,32.84
557.96,111.59,69.57,42.06,26.29,19.08,37.09
204.73,40.95,24.75,16.23,9.35,4.19,14.14
182.96,27.44,21.79,9.97,8.15,5.71,9.08
608.88,121.78,89.08,46.23,23.47,28.97,44.87
201.99,30.3,24.23,14.58,8.82,8.14,15.59
377.67,75.53,55.98,19.43,15.67,14.91,22.67
397.47,59.62,55.32,21.05,19.19,17.51,22.48
462.09,69.31,51.56,36.18,13.33,10.73,34.32
715.31,143.06,83.77,42.43,24.39,29.7,35.44
131.07,26.21,14.08,7.15,4.47,5.75,9.31
78.04,15.61,8.41,6.04,3.82,2.23,4.15
228.64,45.73,29.2,16.87,10.27,9.14,12.53
1521.31,456.39,173.25,99.43,33.76,64.73,99.36
1815.0,363.0,267.35,128.63,54.93,36.72,101.47
1557.82,311.56,184.26,124.56,41.77,76.23,84.9
308.5,46.27,31.57,17.57,14.25,12.31,17.33
86.52,12.98,9.17,5.05,4.16,2.07,5.04
55.24,16.57,6.54,3.08,1.51,2.18,3.73
220.27,44.05,27.82,12.84,4.44,6.74,15.21
307.24,46.09,31.13,16.36,12.87,9.37,16.38
1019.03,152.85,119.49,76.68,31.26,28.12,42.95
720.79,108.12,98.73,39.56,29.4,27.19,41.87
431.83,129.55,45.38,26.55,16.61,18.35,20.47
176.66,53.0,18.66,11.87,3.58,6.36,10.07
166.91,50.07,19.32,12.64,6.51,3.69,9.13
441.16,66.17,46.36,23.76,17.65,15.26,19.0
628.76,125.75,74.88,43.63,12.59,25.07,26.31
492.56,98.51,66.99,36.77,23.01,11.96,34.14
157.34,23.6,23.47,11.99,6.04,5.2,6.66
605.85,181.76,61.96,47.01,29.73,20.24,44.98
506.15,101.23,65.25,26.43,22.13,10.2,27.36
152.87,30.57,17.01,9.78,4.0,6.9,10.08
192.22,38.44,23.48,12.13,7.43,4.6,13.73
624.47,124.89,93.48,31.28,12.94,23.25,45.55
298.42,89.53,44.66,21.43,8.57,13.93,13.6
1283.6,256.72,167.31,93.57,49.6,59.63,73.83
537.54,107.51,58.22,30.4,11.13,22.15,32.32
243.91,73.17,30.49,18.48,7.44,10.75,12.59
357.07,53.56,50.63,21.24,15.36,17.15,16.02
378.73,75.75,48.73,22.47,16.05,12.41,27.93
201.02,40.2,27.31,13.42,4.09,9.62,10.93
173.47,52.04,24.04,9.81,4.92,8.29,9.07
630.94,189.28,77.46,45.8,15.58,18.54,42.92
707.91,106.19,94.51,40.93,33.07,29.95,31.88
583.55,116.71,61.99,39.33,12.52,23.97,35.46
1209.98,242.0,144.15,69.37,59.14,27.02,90.12
233.38,46.68,29.29,14.07,10.71,10.52,13.97
1374.05,412.22,187.4,107.17,61.4,33.96,106.99
175.1,26.27,21.57,11.2,3.5,4.72,9.61
160.13,48.04,23.68,11.27,3.43,6.0,12.57
88.07,26.42,10.06,4.98,3.97,3.64,3.67
252.01,37.8,27.45,17.89,8.79,10.89,18.49
240.6,72.18,26.45,19.09,11.01,7.34,16.05
548.32,82.25,65.0,39.04,23.8,19.21,25.92
437.56,87.51,55.38,28.3,17.35,14.28,18.83
138.62,27.72,16.03,7.43,3.15,3.64,5.92
262.94,78.88,37.7,17.38,11.57,7.39,17.66
267.45,53.49,36.12,15.31,6.15,10.35,14.72
86.95,17.39,9.85,6.29,3.82,3.83,6.72
164.24,49.27,22.7,9.83,3.42,6.27,8.74
194.31,29.15,25.03,10.62,6.58,6.65,14.87
1133.43,226.69,152.19,61.48,49.47,48.2,88.48
419.58,62.94,61.73,22.84,8.64,9.64,25.97
611.45,122.29,68.65,43.32,22.7,22.62,35.01
108.55,32.56,15.85,5.59,5.29,3.73,6.14
935.87,140.38,126.51,73.83,38.44,24.58,47.26
1019.42,203.88,112.59,57.02,47.47,29.31,49.64
72.78,14.56,10.58,4.36,1.71,3.03,3.33
204.76,40.95,24.99,11.28,6.7,7.2,12.96
535.24,107.05,59.07,40.95,20.33,24.24,41.09
602.82,180.85,68.33,30.8,13.44,12.6,29.46
209.2,41.84,28.54,14.96,4.74,6.43,11.53
281.94,56.39,41.49,15.05,8.72,8.15,19.75
223.23,33.48,24.98,17.86,9.82,6.14,10.1
393.25,117.97,57.35,24.24,14.04,15.18,26.45
938.09,281.43,96.81,55.98,30.03,31.67,51.59
194.27,38.85,20.64,11.99,8.63,8.65,11.9
801.72,160.34,94.71,48.88,18.12,17.3,40.49
192.63,57.79,24.92,10.64,6.91,6.79,14.5
182.73,54.82,23.51,13.91,6.93,4.74,10.35
692.97,138.59,70.85,47.81,25.73,18.14,53.1
752.69,225.81,76.63,45.5,19.55,15.33,37.18
711.4,142.28,94.58,43.57,33.42,19.73,47.82
125.65,25.13,15.37,6.56,4.0,5.36,5.58
247.98,37.2,30.76,15.29,11.98,10.02,11.44
695.41,139.08,70.58,50.76,17.77,24.74,41.01
372.17,74.43,55.8,23.16,10.31,16.15,17.95
152.5,22.87,19.74,9.69,3.78,3.59,11.09
519.44,77.92,75.69,28.86,25.55,14.53,40.68
203.21,60.96,24.04,11.1,4.45,10.05,11.18
1512.81,453.84,193.7,107.68,51.27,62.99,107.01
1238.9,185.83,150.24,87.25,42.12,39.84,98.57
583.7,116.74,61.86,40.1,18.69,18.98,28.13
1069.46,213.89,130.21,78.26,42.42,40.48,58.65
379.15,56.87,42.38,24.28,16.85,7.72,22.66
664.11,132.82,75.12,35.69,15.63,27.4,45.27
1174.13,234.83,161.62,77.94,28.19,25.7,88.16
438.12,131.44,51.29,25.24,12.03,15.35,24.89
293.52,44.03,40.26,20.85,14.57,11.37,19.53
92.06,18.41,13.73,6.41,4.18,3.52,6.49
336.84,101.05,39.17,19.39,7.54,15.85,18.18
695.65,139.13,77.77,52.84,31.53,18.56,53.48
767.1,153.42,105.58,58.93,37.21,19.7,45.54
538.94,161.68,69.38,38.06,20.76,21.67,29.78
233.47,70.04,32.64,14.61,9.46,7.92,13.25
74.04,14.81,7.99,5.03,2.77,3.17,4.22
242.24,48.45,32.16,14.53,6.91,8.17,12.62
282.2,56.44,38.39,17.01,6.02,10.6,18.62
280.27,84.08,29.9,18.13,6.3,5.8,21.6
590.49,88.57,63.59,35.06,27.64,24.99,34.77
1762.78,352.56,259.14,126.26,59.83,84.96259999999958,112.7
397.39,119.22,43.51,21.55,7.99,9.43,23.78
302.69,60.54,40.66,15.94,11.75,7.86,22.3
292.58,43.89,37.21,19.28,10.25,12.97,14.42
397.67,79.53,56.22,25.36,9.14,8.97,23.61
185.58,27.84,19.02,11.25,7.32,4.55,11.51
396.34,118.9,39.92,30.38,18.12,9.71,24.94
516.33,77.45,71.0,33.89,25.05,15.24,39.07
425.75,85.15,61.27,31.94,18.58,15.88,32.89
519.12,77.87,68.35,37.82,11.88,18.67,33.99
509.33,76.4,60.7,33.51,15.96,19.23,36.33
87.23,17.45,10.65,6.57,3.57,1.97,5.41
599.2,119.84,83.2,40.79,22.97,15.58,32.86
210.46,63.14,26.47,11.89,7.47,9.78,16.37
149.82,29.96,20.13,9.24,6.91,3.14,8.89
148.79,29.76,21.93,11.43,6.98,6.77,11.2
509.25,101.85,57.91,30.38,10.44,10.9,23.01
301.28,60.26,32.48,15.53,7.92,10.12,20.02
93.74,14.06,13.36,7.27,3.19,2.65,6.36
527.7,158.31,71.13,34.63,13.03,12.19,37.28
113.8,22.76,14.13,8.33,3.5,2.59,8.46
402.61,80.52,51.71,25.67,13.24,8.2,17.76
435.68,65.35,63.38,30.05,13.88,20.45,24.58
731.11,109.67,108.1,49.42,27.22,17.65,38.18
1497.35,299.47,150.59,79.23,46.47,56.89,89.09
120.83,24.17,16.46,6.6,4.51,4.26,7.06
345.2,51.78,51.35,25.9,15.14,10.41,15.76
288.6,86.58,31.56,15.52,13.59,9.22,12.13
509.33,101.87,55.5,30.02,21.97,24.28,21.5
427.79,128.34,45.46,29.12,11.39,16.18,25.17
271.53,40.73,32.92,21.05,12.4,11.79,15.89
253.0,50.6,35.17,15.6,10.59,7.78,18.69
147.37,29.47,18.72,9.67,7.16,4.59,6.09
793.45,158.69,94.7,62.68,35.3,33.71,46.11
519.81,77.97,66.89,37.72,14.64,16.51,24.68
750.18,112.53,88.18,44.85,15.43,15.63,41.69
280.84,84.25,35.21,20.32,8.62,12.24,21.81
212.86,42.57,26.3,12.84,5.05,6.73,9.22
151.93,30.39,22.15,10.64,5.0,5.17,6.48
479.74,143.92,60.77,26.59,18.95,18.09,31.3
156.69,31.34,20.83,8.28,5.22,3.34,7.67
1579.77,236.97,181.38,97.62,58.85,57.17,91.11
126.47,25.29,14.94,7.08,4.69,4.43,8.05
448.11,134.43,66.7,33.5,15.44,9.67,27.37
1260.91,189.14,164.5,86.2,47.84,41.09,59.14
581.36,87.2,66.85,30.27,16.72,24.17,34.66
414.32,82.86,42.9,25.47,20.62,13.24,26.89
165.89,49.77,21.63,10.44,5.46,8.08,13.13
119.19,23.84,12.41,8.92,5.23,3.46,8.53
666.57,199.97,72.05,51.11,29.05,22.57,33.48
1201.13,240.23,133.09,74.87,37.45,32.1,78.73
253.41,76.02,33.46,18.78,6.65,11.36,17.4
144.73,28.95,17.39,10.56,5.06,3.64,5.9
50.38,15.11,6.88,2.63,1.57,1.8,3.48
164.27,32.85,18.24,8.8,5.61,5.19,11.04
328.71,98.61,47.4,19.22,15.74,10.71,16.88
1293.88,194.08,143.13,91.74,48.87,55.58,72.85
616.84,92.53,62.71,32.71,23.71,24.99,35.45
459.52,137.85,56.33,31.66,18.11,13.16,31.46
261.39,52.28,27.76,13.07,5.3,10.23,11.44
225.78,45.16,27.38,15.81,9.61,6.64,17.31
1108.34,221.67,164.59,87.23,38.28,23.46,44.84
422.71,126.81,59.2,32.22,17.08,20.48,23.88
66.96,13.39,8.24,4.9,2.14,2.4,2.83
210.03,63.01,28.66,12.29,4.22,9.13,10.79
181.19,54.36,21.97,9.33,6.72,7.47,7.68
232.55,46.51,23.27,17.81,7.63,11.53,14.25
564.78,112.96,79.09,30.32,22.51,22.25,42.93
330.35,99.1,45.63,16.92,10.27,16.14,16.99
338.53,101.56,49.38,22.77,12.29,15.55,26.65
1029.56,205.91,108.88,67.97,28.5,29.56,59.33
206.22,41.24,29.0,11.43,8.25,10.23,15.28
1599.53,479.86,224.7,104.97,40.46,65.94,105.91
210.41,42.08,24.87,12.13,9.12,6.05,10.14
386.63,57.99,46.44,28.23,9.3,7.86,24.39
287.48,57.5,34.79,21.59,8.47,5.79,20.68
397.36,79.47,46.78,23.72,11.16,14.6,19.57
513.77,102.75,66.32,40.39,19.24,10.76,32.02
509.37,101.87,64.04,31.46,16.38,15.74,35.15
197.08,29.56,25.38,15.35,7.42,7.26,9.13
146.61,43.98,19.06,9.84,3.85,3.49,9.31
2666.82,400.02,296.01079999999985,146.2,76.12,55.05,147.2611999999998
244.43,73.33,28.05,15.37,8.19,8.58,11.02
629.85,188.95,68.96,37.91,19.94,12.65,38.97
99.48,19.9,12.58,7.35,2.61,2.37,5.81
287.84,86.35,35.0,21.28,6.1,12.51,18.07
325.17,65.03,44.11,24.43,13.66,8.78,22.12
525.5,105.1,67.5,27.68,10.66,13.62,34.61
40.78,8.16,5.49,2.1,1.45,1.52,2.51
411.17,123.35,45.11,31.81,14.13,16.06,25.21
143.5,28.7,21.46,8.13,6.63,4.82,10.27
466.65,140.0,52.02,28.58,19.04,22.37,34.68
157.12,23.57,18.84,10.23,3.24,3.28,10.06
181.58,36.32,24.69,14.25,4.17,8.76,9.5
289.22,43.38,29.29,20.28,12.05,6.97,11.62
155.13,23.27,21.93,9.24,4.17,7.54,9.89
246.08,49.22,31.73,17.05,5.87,10.8,18.82
138.57,20.79,19.96,10.95,4.29,4.15,7.96
83.06,16.61,10.56,4.21,4.01,2.3,5.27
812.79,162.56,82.38,45.61,25.72,35.65,61.17
127.65,25.53,15.91,8.76,4.99,4.02,8.02
312.05,62.41,45.2,15.8,8.76,15.05,18.11
657.48,131.5,74.25,49.98,28.45,29.1,34.1
220.11,44.02,25.53,13.66,6.89,6.87,9.6
186.04,37.21,18.91,13.68,8.45,7.29,10.13
431.43,86.29,61.5,31.07,18.2,14.03,32.32
880.47,264.14,126.22,60.36,20.58,24.37,37.93
141.27,28.25,15.27,9.6,3.86,5.89,6.51
319.25,63.85,35.33,25.48,9.04,11.18,13.33
90.03,18.01,11.4,4.66,2.62,3.62,5.36
262.84,78.85,29.12,16.44,11.3,7.87,17.44
369.99,74.0,40.92,27.71,11.15,7.61,28.5
181.71,54.51,21.83,11.45,6.64,4.9,14.06
249.76,74.93,32.04,18.07,11.2,11.25,19.83
116.69,23.34,11.83,8.51,2.59,5.0,9.21
382.9,76.58,55.11,20.61,11.06,17.37,26.06
837.7,251.31,114.06,65.06,41.07,34.79,52.18
149.66,44.9,15.62,9.68,6.95,5.09,9.85
218.76,43.75,28.17,15.84,9.57,10.13,9.11
538.15,107.63,57.38,42.28,14.2,22.15,29.82
949.35,284.8,127.43,64.06,42.63,28.15,53.09
109.02,32.71,11.96,7.55,5.32,2.44,6.73
314.53,94.36,35.15,18.79,12.31,7.25,16.85
451.52,67.73,64.2,31.52,10.34,14.51,23.8
331.78,66.36,38.34,17.56,16.14,7.79,25.92
49.63,7.45,7.04,2.86,0.99,2.42,2.5
537.53,107.51,74.14,40.16,22.17,16.69,30.82
1213.88,182.08,140.79,78.37,42.29,30.64,63.29
395.22,79.04,53.15,20.84,12.98,16.57,22.21
157.78,31.56,15.84,11.66,7.29,5.96,8.2
238.79,47.76,30.73,17.48,7.32,9.13,16.74
1483.31,444.99,209.76,79.86,35.54,48.55,97.08
745.51,223.65,106.02,50.05,19.25,37.0,53.65
600.72,180.22,78.68,42.36,16.63,20.74,34.98
478.78,95.76,56.31,27.51,15.83,10.67,36.94
212.13,42.43,31.52,16.37,5.69,5.99,10.04
306.63,61.33,45.84,20.31,7.08,10.73,21.12
338.24,50.74,34.25,26.84,8.42,12.97,20.05
558.78,83.82,60.35,43.55,13.9,20.26,24.95
1203.8,180.57,179.13,93.81,58.04,42.79,75.34
880.75,176.15,131.83,49.01,26.85,18.25,70.03
115.65,23.13,17.02,7.14,3.91,3.44,8.06
430.65,86.13,44.73,21.77,19.13,17.91,17.96
649.05,129.81,86.17,48.58,23.18,22.51,46.21
590.63,118.13,60.99,39.43,14.52,17.29,24.81
217.61,43.52,26.91,12.47,9.55,6.23,13.1
3704.83,528.6405999999998,296.01079999999985,154.8612999999998,87.33179999999972,84.96259999999958,147.2611999999998
129.6,25.92,18.57,10.09,6.31,3.45,7.03
151.34,30.27,16.09,10.18,4.23,4.77,10.89
433.97,86.79,55.17,28.87,10.76,13.1,30.39
1957.74,528.6405999999998,209.63,128.54,76.28,39.49,106.05
184.41,55.32,19.83,14.69,4.52,6.81,9.57
291.03,58.21,30.93,20.88,12.85,8.92,18.43
852.3,255.69,89.37,61.16,29.14,31.07,63.02
354.89,70.98,39.12,20.04,17.44,13.29,18.44
275.45,41.32,40.17,19.5,6.94,6.61,12.77
566.01,113.2,66.73,42.16,24.2,23.97,43.11
447.7,89.54,63.86,23.9,12.15,17.38,24.63
820.94,164.19,83.66,60.79,25.1,36.12,54.82
1011.59,202.32,130.88,80.11,34.09,30.23,50.63
460.22,92.04,59.37,31.4,13.07,14.38,21.89
454.63,68.19,66.4,34.16,19.28,10.78,30.11
427.26,85.45,45.65,29.06,13.11,9.89,23.49
532.41,106.48,73.39,26.65,17.24,17.51,24.76
376.25,75.25,52.47,25.16,13.79,9.42,16.72
359.82,71.96,45.41,28.21,13.64,16.16,17.86
937.68,187.54,104.37,64.66,36.22,40.4,48.89
1210.75,242.15,141.84,83.34,47.87,42.41,70.99
107.78,32.33,13.66,7.9,3.95,2.34,7.96
362.9,108.87,45.2,23.49,13.32,14.0,23.54
207.5,41.5,28.01,15.74,7.72,9.68,9.16
280.71,42.11,31.67,17.03,13.5,7.49,20.1
496.76,74.51,57.04,32.27,12.61,14.24,20.14
615.02,123.0,89.33,47.81,22.96,27.15,32.01
329.11,98.73,45.11,24.91,16.39,15.74,20.13
77.9,11.69,9.17,4.27,3.79,2.55,5.4
166.35,33.27,22.63,11.43,7.24,5.11,7.39
737.53,221.26,74.71,55.99,21.32,36.07,33.03
40.2,6.03,4.73,3.21,1.75,1.58,3.13
930.8,186.16,99.72,74.38,46.23,34.67,67.66
546.26,81.94,62.56,33.84,24.87,21.92,24.34
1031.78,309.54,132.31,75.86,28.07,43.62,67.43
307.12,46.07,40.61,24.42,10.46,14.15,23.91
69.2,13.84,10.26,5.04,2.79,2.22,4.86
507.96,152.39,66.26,31.13,11.29,16.57,24.12
998.07,199.61,114.55,67.31,48.35,31.3,77.88
754.37,150.87,105.0,56.72,22.88,30.76,59.82
211.87,63.56,25.3,15.96,7.5,6.59,13.88
385.87,77.17,40.91,27.21,14.89,15.74,26.92
235.06,47.01,30.64,14.05,6.25,9.02,12.09
186.92,37.38,23.79,14.04,5.35,8.36,13.0
773.11,154.62,78.43,42.76,23.64,15.94,40.54
138.11,27.62,15.14,9.94,5.8,3.22,5.79
176.1,52.83,18.87,14.06,7.8,5.72,12.03
148.84,44.65,18.12,11.82,6.32,5.49,8.62
109.28,21.86,16.36,6.26,5.07,3.33,4.61
404.74,121.42,55.76,30.71,8.33,15.1,17.97
911.7,182.34,105.31,47.1,24.75,22.74,45.36
310.51,62.1,45.81,20.5,12.87,13.92,14.67
107.93,16.19,13.66,5.79,4.14,3.52,7.94
704.9,211.47,100.23,51.26,34.37,32.61,38.72
1386.68,277.34,206.93,81.63,40.66,47.57,60.05
214.67,42.93,30.15,10.96,6.14,4.73,12.78
245.49,49.1,34.71,15.79,12.06,11.93,11.44
543.83,163.15,80.22,36.52,22.74,12.15,24.69
1317.65,263.53,146.01,101.7,52.07,39.51,80.17
237.52,35.63,33.84,17.97,8.64,5.43,11.59
123.98,37.19,13.46,9.04,3.15,3.15,6.11
596.6,89.49,76.24,30.56,26.6,18.77,36.82
682.22,136.44,71.86,44.74,25.01,19.96,54.33
361.77,54.27,42.24,26.49,11.27,16.32,28.73
230.35,34.55,24.72,17.75,5.98,10.81,18.39
797.6,239.28,112.99,54.17,16.85,31.31,33.94
549.24,109.85,71.69,39.65,27.08,23.5,41.33
194.68,58.4,21.39,11.73,7.73,5.08,12.11
374.42,112.33,53.45,22.46,16.23,8.96,28.4
122.09,24.42,16.13,7.99,5.26,3.17,9.2
623.17,186.95,64.71,42.52,15.34,22.71,41.44
291.87,58.37,33.81,23.11,14.41,14.06,12.93
254.05,50.81,27.08,13.42,11.87,12.06,19.85
350.66,70.13,36.67,26.77,14.14,12.74,24.43
371.8,74.36,49.84,24.45,14.69,17.95,23.76
736.6,110.49,78.46,37.01,24.71,23.91,46.88
577.65,86.65,62.02,39.01,22.83,24.84,40.0
317.66,63.53,44.15,22.3,11.53,7.8,20.37
663.17,198.95,96.9,40.08,17.29,30.53,34.88
496.06,99.21,56.13,30.35,17.8,22.63,32.08
255.91,51.18,37.73,18.66,11.06,12.49,20.34
325.81,97.74,37.15,20.58,7.57,11.45,20.61
319.75,63.95,37.8,16.5,12.13,11.73,15.82
539.32,161.8,71.48,27.57,24.19,15.49,34.94
268.4,53.68,36.78,13.88,7.77,13.09,21.14
263.43,39.51,39.35,14.64,8.12,6.79,19.48
1739.08,260.86,240.85,129.15,72.68,78.09,85.19
763.48,114.52,93.16,59.02,22.47,33.29,47.13
195.9,58.77,20.65,11.71,5.12,4.59,9.72
568.42,170.53,74.64,41.28,14.11,12.42,37.17
395.75,118.73,56.23,31.56,15.76,9.24,21.86
492.43,98.49,69.73,37.13,13.89,24.27,25.56
401.81,120.54,54.59,27.58,13.96,11.16,20.49
932.45,139.87,128.52,49.27,42.25,41.83,49.29
474.66,142.4,50.55,35.88,21.55,12.02,34.47
342.56,68.51,36.42,18.14,16.82,9.85,25.22
828.7,124.3,106.82,46.98,32.37,33.48,62.3
433.86,65.08,44.74,28.1,18.14,12.89,18.97
396.74,79.35,43.29,21.05,18.31,17.33,18.22
462.81,92.56,63.26,29.17,19.47,16.23,21.58
334.03,66.81,33.82,20.11,13.33,8.34,20.24
362.67,72.53,39.2,20.74,9.92,10.58,18.07
225.15,45.03,31.42,14.47,7.88,8.63,15.89
197.39,39.48,28.86,10.87,8.68,6.59,15.05
161.94,32.39,18.22,8.45,4.51,5.87,11.74
118.22,23.64,14.83,8.64,2.93,3.46,6.65
178.1,53.43,25.69,11.16,6.23,5.76,10.38
313.15,93.95,43.94,16.98,14.4,10.81,13.04
390.96,78.19,55.79,29.87,17.03,11.04,17.22
289.76,57.95,33.65,22.33,6.97,7.98,18.95
54.68,10.94,6.27,3.0,1.51,1.92,2.48
1268.73,190.31,172.74,65.02,60.74,25.89,83.57
858.59,128.79,108.2,66.28,39.85,39.7,44.37
514.25,154.28,73.78,35.68,23.56,11.98,39.36
1655.89,331.18,227.15,127.01,45.44,35.05,100.47
164.71,32.94,19.35,8.62,6.34,4.81,9.55
1629.79,244.47,230.26,85.91,54.84,52.21,78.14
166.32,24.95,24.3,12.7,6.73,4.38,12.92
435.76,87.15,46.14,31.64,19.2,16.22,32.15
129.93,38.98,16.49,8.28,3.86,3.06,7.12
